,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Code
248,62,0.603,0.483,0,-7.898,1,0.03,0.599,0.000751,0.0886,0.415,89.386,269664,4,1
249,56,0.344,0.925,2,-4.157,1,0.0554,0.0106,0.000211,0.0136,0.712,152.395,160280,4,1
250,55,0.377,0.991,4,-1.205,0,0.0932,0.00081,4.84e-06,0.298,0.258,122.147,238040,4,1
251,47,0.646,0.669,6,-7.31,0,0.0275,0.0148,0.000115,0.373,0.484,114.999,191685,4,1
252,51,0.443,0.737,0,-4.509,1,0.0293,0.00149,0.0032,0.121,0.746,115.277,312227,4,1
253,34,0.645,0.91,0,-5.78,0,0.0334,0.183,0.000146,0.063,0.958,151.785,200813,4,1
254,73,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,261413,4,1
255,26,0.66,0.578,7,-5.27,1,0.0301,0.0248,0.00204,0.119,0.587,110.976,179884,4,1
256,43,0.664,0.947,1,-4.436,1,0.0732,0.0274,0.00953,0.135,0.744,129.998,296525,4,1
257,40,0.152,0.0625,5,-23.396,1,0.0358,0.619,0.904,0.0802,0.0355,85.971,286962,3,1
258,51,0.0761,0.136,7,-23.502,1,0.0444,0.574,0.68,0.109,0.0381,81.738,198324,4,1
259,53,0.544,0.574,0,-8.363,0,0.0299,0.0217,0.000155,0.214,0.0902,100.059,188529,4,1
260,49,0.542,0.923,4,-5.005,0,0.0975,0.011,0.00054,0.0707,0.724,172.977,142760,4,1
261,51,0.81,0.425,6,-14.68,0,0.0686,0.638,0.802,0.104,0.542,104.953,196008,4,1
262,49,0.184,0.207,2,-17.119,1,0.033,0.94,0.931,0.0772,0.089,79.979,251173,3,1
263,19,0.45,0.992,10,-6.055,0,0.116,0.000253,0.916,0.475,0.848,147.941,294163,4,1
264,44,0.681,0.499,7,-6.894,1,0.034,0.0589,6.39e-06,0.0743,0.841,123.458,177427,4,1
265,29,0.703,0.523,4,-18.168,0,0.0838,0.0541,0.829,0.0698,0.916,170.042,158471,4,1
266,35,0.431,0.782,1,-4.831,1,0.0374,0.00495,0.000259,0.131,0.384,160.872,178948,4,1
267,60,0.457,0.93,2,-4.544,0,0.0673,0.0309,6.27e-05,0.135,0.294,139.819,309307,4,1
268,27,0.704,0.663,9,-7.637,0,0.0504,0.0395,0.868,0.0871,0.318,123.994,201280,4,1
269,43,0.565,0.468,8,-8.959,0,0.047,0.794,0.905,0.216,0.079,155.006,209806,4,1
270,38,0.812,0.725,8,-8.947,1,0.0579,0.0277,0.574,0.0826,0.617,115.038,172489,4,1
271,79,0.643,0.849,2,-5.428,1,0.0526,0.0371,0.0,0.058,0.903,162.152,165853,4,1
272,33,0.551,0.831,9,-5.922,1,0.141,0.064,0.0798,0.323,0.619,176.091,184428,4,1
273,65,0.401,0.933,8,-5.682,1,0.0344,0.00744,0.627,0.318,0.734,127.193,310893,4,1
274,32,0.18,0.198,2,-16.515,1,0.0402,0.297,0.847,0.125,0.0796,65.585,193267,3,1
275,75,0.36,0.501,7,-9.129,1,0.0258,0.0638,9.32e-05,0.172,0.324,74.807,264067,4,1
276,43,0.462,0.753,1,-9.086,1,0.0343,0.0136,0.695,0.151,0.858,96.44,197754,4,1
277,48,0.712,0.354,1,-7.814,0,0.0309,0.386,1.14e-05,0.116,0.528,133.969,201520,4,1
278,41,0.388,0.449,1,-9.114,1,0.236,0.668,0.0,0.214,0.262,180.181,141333,4,1
279,64,0.416,0.819,9,-3.974,1,0.0613,0.000138,0.00108,0.147,0.632,140.083,193520,4,1
280,48,0.679,0.401,2,-13.766,1,0.0275,0.348,0.000534,0.303,0.448,117.993,255148,4,1
281,34,0.338,0.794,0,-7.015,0,0.0432,0.0181,0.482,0.192,0.879,168.48,137145,4,1
282,55,0.311,0.632,7,-6.852,1,0.0878,0.0206,0.000429,0.0714,0.467,90.713,280375,4,1
283,70,0.726,0.537,0,-8.896,1,0.113,0.316,0.0,0.0707,0.887,96.91,145707,4,1
284,38,0.198,0.964,0,-3.874,1,0.21,0.000245,0.00321,0.172,0.191,163.424,214467,4,1
285,65,0.463,0.836,2,-2.776,0,0.0381,0.000418,7.38e-06,0.25,0.713,141.955,165120,4,1
286,39,0.833,0.6,1,-8.478,0,0.274,0.202,0.00137,0.0654,0.234,107.142,214960,4,1
287,45,0.6,0.613,10,-10.711,1,0.0258,0.0104,0.0142,0.217,0.558,129.995,287150,4,1
288,24,0.293,0.667,9,-5.707,1,0.0692,1.12e-05,0.0306,0.111,0.306,117.921,249592,4,1
289,53,0.444,0.884,7,-6.104,1,0.119,0.00751,8.94e-05,0.116,0.296,94.82,220587,4,1
290,25,0.501,0.818,0,-4.631,1,0.0317,0.00203,0.000957,0.0877,0.338,92.01,221880,4,1
291,66,0.446,0.778,7,-4.774,1,0.173,0.000201,0.662,0.0492,0.683,94.508,209480,4,1
292,47,0.537,0.376,2,-14.131,0,0.0318,0.96,0.907,0.0607,0.234,160.002,378118,4,1
293,51,0.325,0.838,1,-6.501,0,0.144,0.0327,0.00042,0.126,0.449,156.507,181173,4,1
294,58,0.517,0.432,5,-9.956,1,0.0293,0.449,0.000798,0.362,0.539,171.175,203117,4,1
295,37,0.782,0.706,7,-7.509,0,0.301,0.317,5.96e-06,0.152,0.815,140.015,196083,4,1
296,6,0.477,0.615,11,-14.173,0,0.0549,0.00369,0.239,0.519,0.393,130.716,342573,4,1
297,47,0.72,0.747,7,-4.413,1,0.0313,0.204,2.55e-05,0.139,0.919,145.047,182690,4,1
298,75,0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,340907,4,1
299,24,0.267,0.734,2,-7.999,1,0.0727,0.00186,0.0534,0.116,0.307,207.72,211494,4,1
300,41,0.745,0.572,11,-7.57,0,0.0657,0.00578,0.857,0.667,0.58,126.04,460000,4,1
301,49,0.513,0.64,5,-10.156,0,0.0295,0.000133,0.728,0.158,0.366,87.984,355175,4,1
302,48,0.345,0.0562,5,-24.913,0,0.0458,0.979,0.911,0.108,0.0503,86.078,177187,4,1
303,0,0.668,0.645,1,-5.986,0,0.0483,0.0131,1.65e-05,0.138,0.424,155.013,164118,4,1
304,48,0.678,0.702,0,-5.448,1,0.0258,0.034,0.00147,0.0787,0.613,106.028,182075,4,1
305,60,0.479,0.442,6,-8.764,1,0.124,0.858,0.0,0.229,0.277,99.406,235979,4,1
306,51,0.463,0.926,7,-3.204,1,0.122,0.0555,0.0,0.478,0.437,91.197,284987,4,1
307,26,0.681,0.436,7,-10.668,1,0.0996,0.17,0.00289,0.0729,0.583,90.191,209302,4,1
308,67,0.738,0.607,8,-3.933,0,0.0845,0.00743,0.315,0.0701,0.779,131.983,383893,4,1
309,28,0.595,0.424,11,-8.736,0,0.0458,0.77,0.85,0.124,0.0911,113.305,158118,5,1
310,44,0.578,0.374,8,-9.501,1,0.0279,0.281,0.126,0.114,0.449,175.867,247507,4,1
311,52,0.804,0.591,11,-11.184,0,0.0797,0.198,0.00179,0.0597,0.762,118.015,222901,4,1
312,32,0.413,0.69,10,-6.868,1,0.0299,0.212,0.0241,0.314,0.483,95.26,267533,4,1
313,31,0.422,0.809,11,-6.389,0,0.0438,0.000118,0.902,0.149,0.728,174.92,168901,4,1
314,64,0.686,0.751,10,-5.747,0,0.0604,0.00604,0.000849,0.0979,0.851,100.222,270520,4,1
315,60,0.525,0.902,2,-8.662,1,0.0368,0.000989,0.691,0.137,0.907,146.83,204621,4,1
316,59,0.669,0.819,0,-4.716,1,0.0363,0.11,0.0,0.212,0.762,105.055,178901,4,1
317,38,0.731,0.602,8,-12.526,1,0.0526,0.496,0.584,0.0916,0.194,128.065,257299,4,1
318,44,0.392,0.849,11,-4.609,1,0.049,0.00404,0.0,0.0869,0.416,166.245,184226,4,1
319,73,0.611,0.643,5,-7.372,1,0.037,0.117,0.00101,0.131,0.258,74.991,227080,4,1
320,35,0.513,0.238,0,-11.738,1,0.142,0.854,0.000123,0.128,0.0788,119.009,194183,4,1
321,46,0.735,0.798,9,-3.829,0,0.0578,0.00697,0.00968,0.194,0.501,115.98,197750,4,1
322,54,0.49,0.963,1,-3.755,0,0.148,0.00052,0.00281,0.055,0.317,152.029,216613,4,1
323,68,0.472,0.811,8,-5.121,1,0.0612,0.000839,0.000143,0.373,0.637,164.991,118733,4,1
324,36,0.42,0.573,8,-10.353,0,0.332,0.54,0.0283,0.0911,0.236,138.003,278680,5,1
325,54,0.349,0.923,6,-2.432,0,0.0539,1.95e-05,0.111,0.336,0.535,149.904,225533,4,1
326,40,0.676,0.674,7,-5.301,0,0.0582,0.107,0.0,0.153,0.462,103.951,187041,4,1
327,0,0.688,0.779,5,-5.988,1,0.0406,0.0221,0.0,0.08,0.505,133.97,168500,4,1
328,23,0.332,0.943,9,-7.401,1,0.0794,0.00198,0.561,0.381,0.125,78.566,133479,4,1
329,17,0.543,0.342,0,-8.647,0,0.0292,0.502,4.07e-05,0.106,0.153,117.934,229630,4,1
330,76,0.674,0.789,8,-6.903,1,0.0676,0.00178,0.0071,0.0754,0.918,129.804,121160,4,1
331,41,0.232,0.946,7,-4.395,1,0.0661,0.0122,3.34e-06,0.088,0.262,181.958,297120,4,1
332,60,0.565,0.877,5,-4.561,0,0.0614,0.00813,0.00251,0.26,0.389,118.484,285920,4,1
333,37,0.782,0.515,0,-12.48,1,0.079,0.0339,0.00902,0.089,0.451,118.543,192783,4,1
334,43,0.79,0.539,10,-6.918,1,0.0553,0.313,0.0534,0.106,0.778,95.024,171373,4,1
335,37,0.59,0.716,0,-7.261,1,0.0528,0.00963,0.0107,0.17,0.61,149.048,193867,4,1
336,22,0.329,0.905,7,-5.728,1,0.0546,8.63e-05,0.0037,0.11,0.711,145.149,183560,4,1
337,38,0.824,0.846,1,-5.912,1,0.139,0.0123,0.604,0.153,0.887,130.003,305246,4,1
338,53,0.584,0.273,9,-12.806,1,0.0357,0.853,0.000109,0.102,0.47,149.757,180240,4,1
339,46,0.62,0.781,9,-5.938,1,0.0379,0.181,0.0,0.187,0.864,144.707,167253,4,1
340,35,0.342,0.0213,1,-22.668,0,0.038,0.976,0.0116,0.139,0.04,82.917,280962,3,1
341,58,0.472,0.735,4,-9.822,0,0.0305,0.00596,0.00124,0.166,0.643,110.809,186733,4,1
342,51,0.375,0.6,11,-9.313,1,0.033,0.0966,0.000972,0.759,0.916,169.976,151693,4,1
343,43,0.731,0.644,8,-11.248,0,0.0416,0.0267,0.824,0.0639,0.24,120.0,322058,4,1
344,64,0.341,0.552,8,-10.503,1,0.0423,8.02e-05,0.616,0.0591,0.486,121.361,182493,4,1
345,47,0.846,0.451,7,-4.168,1,0.124,0.263,1.74e-06,0.12,0.63,85.942,146305,4,1
346,46,0.234,0.0129,2,-29.399,0,0.029,0.985,0.925,0.105,0.152,68.011,226669,4,1
347,43,0.617,0.71,0,-10.114,1,0.0326,0.185,0.378,0.117,0.692,97.019,206857,4,1
348,43,0.619,0.702,1,-4.824,0,0.0314,0.0057,0.000573,0.161,0.742,121.026,251250,4,1
349,44,0.341,0.875,9,-4.581,1,0.0406,2.32e-05,0.126,0.135,0.477,78.948,180601,4,1
350,40,0.502,0.883,9,-5.205,1,0.0284,0.000136,0.315,0.154,0.129,129.993,155883,4,1
351,31,0.449,0.684,7,-8.116,1,0.0358,0.0925,0.34,0.104,0.306,129.585,245506,1,1
352,37,0.764,0.384,7,-12.593,0,0.169,0.183,0.00951,0.653,0.765,74.988,322000,4,1
353,37,0.481,0.488,1,-9.776,0,0.0524,0.0589,0.42,0.136,0.177,137.967,315799,1,1
354,45,0.427,0.867,7,-7.182,1,0.219,0.000119,0.489,0.0822,0.763,167.299,205373,4,1
355,37,0.529,0.939,9,-7.566,1,0.159,0.00236,0.81,0.0774,0.349,134.028,238222,4,1
356,31,0.71,0.875,6,-6.983,1,0.0426,0.366,0.421,0.164,0.582,123.01,318680,4,1
357,65,0.463,0.836,2,-2.776,0,0.0381,0.000418,7.38e-06,0.25,0.713,141.955,165120,4,1
358,72,0.747,0.573,11,-6.562,0,0.295,0.268,0.0,0.302,0.551,90.036,142766,4,1
359,53,0.55,0.941,1,-5.721,0,0.0413,0.000872,0.0854,0.101,0.746,95.409,406987,4,1
360,54,0.476,0.361,11,-9.312,1,0.0287,0.518,0.0,0.0817,0.389,106.484,190853,4,1
361,62,0.173,0.872,7,-4.39,0,0.0533,0.00052,0.0353,0.324,0.39,149.361,226427,4,1
362,54,0.691,0.864,0,-7.206,1,0.0417,0.0766,0.0,0.0853,0.756,109.201,199627,4,1
363,42,0.361,0.645,4,-15.931,1,0.0461,0.00278,0.0248,0.11,0.874,154.868,245667,4,1
364,65,0.693,0.514,4,-8.489,0,0.0675,0.00972,0.323,0.103,0.553,128.47,212427,4,1
365,60,0.569,0.789,4,-8.559,1,0.0309,5.62e-06,0.642,0.0811,0.911,115.152,235093,4,1
366,31,0.733,0.671,10,-5.15,0,0.0374,0.00608,0.672,0.109,0.251,120.021,218025,4,1
367,63,0.538,0.77,5,-7.376,1,0.0487,0.0158,0.214,0.0686,0.238,127.103,265920,4,1
368,42,0.662,0.63,10,-10.558,1,0.0363,0.633,0.673,0.363,0.528,101.994,281253,4,1
369,38,0.47,0.892,0,-3.933,0,0.0923,3.28e-05,0.84,0.0759,0.618,161.392,187667,4,1
370,39,0.434,0.974,7,-6.188,1,0.152,0.000127,0.000171,0.956,0.12,125.016,226865,4,1
371,41,0.695,0.928,5,-5.33,0,0.0288,0.0591,0.732,0.115,0.639,120.998,247827,4,1
372,57,0.631,0.763,1,-5.582,1,0.0782,0.00227,7.75e-05,0.65,0.666,119.886,199667,4,1
373,67,0.562,0.903,8,-4.46,0,0.0296,0.000187,0.0939,0.298,0.791,132.009,221000,4,1
374,44,0.331,0.874,7,-7.521,0,0.06,0.317,0.000408,0.342,0.414,169.823,215581,4,1
375,53,0.534,0.623,11,-7.144,1,0.0247,0.668,0.379,0.121,0.395,82.487,275013,4,1
376,76,0.602,0.477,9,-8.425,1,0.032,0.268,3.1e-05,0.173,0.552,183.89,213493,4,1
377,74,0.603,0.864,4,-3.341,0,0.0668,0.055,0.00493,0.0986,0.616,160.488,184627,4,1
378,40,0.357,0.992,5,-3.663,1,0.0555,0.123,0.0128,0.14,0.77,160.916,198933,4,1
379,42,0.558,0.658,11,-7.661,1,0.0535,0.0298,0.0,0.135,0.519,122.031,226669,4,1
380,44,0.529,0.841,11,-4.724,0,0.0301,0.0426,0.0136,0.144,0.725,111.997,252133,4,1
381,54,0.718,0.67,1,-8.721,1,0.0494,0.535,0.264,0.675,0.509,139.938,242973,4,1
382,42,0.278,0.962,8,-5.284,0,0.112,0.00229,1.07e-05,0.32,0.322,169.921,201547,4,1
383,40,0.475,0.843,11,-4.528,0,0.038,0.000591,0.000134,0.346,0.428,108.034,204280,4,1
384,46,0.818,0.867,10,-4.864,0,0.0756,0.0725,0.842,0.0613,0.921,117.003,236496,4,1
385,59,0.504,0.323,6,-12.442,0,0.0481,0.382,0.835,0.373,0.453,79.654,201917,4,1
386,50,0.43,0.954,0,-4.541,1,0.105,0.261,0.00262,0.155,0.79,135.96,153160,4,1
387,46,0.598,0.75,0,-6.76,1,0.0433,0.00599,0.000789,0.117,0.833,132.418,265400,4,1
388,51,0.625,0.815,11,-3.915,1,0.177,0.0476,0.0977,0.07,0.528,107.273,327387,4,1
389,62,0.412,0.944,0,-2.896,1,0.0448,0.0724,0.000493,0.801,0.79,123.091,215000,4,1
390,40,0.441,0.752,7,-5.757,1,0.132,0.035,0.000553,0.0902,0.492,140.239,216920,4,1
391,40,0.516,0.494,7,-11.077,0,0.0311,0.403,0.0102,0.112,0.814,89.452,194333,3,1
392,55,0.482,0.333,2,-9.78,1,0.0636,0.705,0.0,0.106,0.414,73.271,295547,4,1
393,49,0.364,0.936,9,-4.281,1,0.146,0.000626,2.5e-06,0.427,0.579,180.191,100608,4,1
394,27,0.262,0.951,0,-3.917,1,0.065,0.0043,0.0419,0.172,0.315,166.418,242647,4,1
395,36,0.493,0.763,2,-5.603,1,0.0344,5.19e-05,2.01e-05,0.0986,0.215,127.948,241691,4,1
396,13,0.629,0.749,7,-7.778,1,0.029,0.69,0.0416,0.187,0.874,117.321,191933,4,1
397,45,0.545,0.964,1,-4.326,1,0.0565,0.000114,3.87e-06,0.0842,0.698,142.002,233439,4,1
398,57,0.4,0.628,4,-6.801,1,0.034,0.169,0.00126,0.129,0.399,155.757,174773,3,1
399,44,0.424,0.691,9,-5.823,1,0.0558,0.0785,0.0,0.0818,0.27,143.97,170031,4,1
400,65,0.61,0.638,0,-6.574,1,0.0238,0.0672,6.59e-06,0.283,0.603,79.955,232200,4,1
401,40,0.701,0.323,5,-10.418,1,0.0326,0.923,0.471,0.0927,0.403,124.022,342401,3,1
402,51,0.253,0.0118,8,-33.838,1,0.042,0.952,0.614,0.245,0.149,82.843,316167,3,1
403,51,0.471,0.955,7,-5.219,1,0.121,0.00485,1.44e-06,0.162,0.35,139.266,232746,4,1
404,45,0.535,0.526,2,-7.431,0,0.0283,0.0491,0.000927,0.129,0.253,139.918,210614,4,1
405,40,0.708,0.484,4,-6.703,0,0.0712,0.37,0.0,0.108,0.806,130.159,217147,4,1
406,41,0.761,0.679,0,-9.796,0,0.0668,0.102,0.826,0.13,0.861,94.998,269573,4,1
407,0,0.457,0.825,8,-7.611,1,0.0268,3.29e-05,0.578,0.0548,0.414,82.539,201173,4,1
408,39,0.579,0.636,2,-8.574,0,0.0276,0.0821,0.922,0.446,0.898,132.652,280853,4,1
409,38,0.274,0.947,5,-5.729,1,0.104,0.000291,0.000445,0.192,0.191,79.917,111373,4,1
410,50,0.545,0.998,8,-3.645,1,0.234,0.0192,0.0,0.877,0.142,129.992,190657,4,1
411,46,0.392,0.981,1,-4.564,0,0.0799,2.9e-05,0.0422,0.174,0.335,160.047,232014,4,1
412,52,0.588,0.708,6,-7.823,1,0.0351,0.445,3.94e-05,0.293,0.579,131.197,178376,4,1
413,0,0.704,0.81,0,-6.398,0,0.0583,0.0482,0.735,0.0768,0.27,127.001,208897,4,1
414,60,0.253,0.293,7,-8.544,1,0.0338,0.308,0.124,0.115,0.117,146.237,261217,4,1
415,27,0.68,0.596,5,-8.342,1,0.031,0.522,0.889,0.111,0.124,120.953,222378,4,1
416,32,0.745,0.471,4,-6.455,1,0.0399,0.0848,0.000158,0.153,0.846,85.507,195864,4,1
417,60,0.522,0.801,4,-3.641,1,0.0301,8.2e-06,0.0685,0.174,0.197,112.445,305707,4,1
418,47,0.593,0.651,1,-4.425,0,0.0508,0.000115,0.0,0.0655,0.345,86.085,152900,4,1
419,42,0.564,0.368,7,-10.228,1,0.0281,0.587,0.681,0.18,0.544,139.01,209837,4,1
420,0,0.644,0.652,4,-8.265,1,0.0355,0.0945,0.0,0.603,0.64,135.037,210160,4,1
421,41,0.147,0.904,4,-2.602,1,0.0504,0.000328,0.129,0.375,0.414,150.163,185267,4,1
422,42,0.836,0.726,4,-5.066,0,0.182,0.119,0.0,0.105,0.902,144.995,227760,4,1
423,56,0.605,0.619,9,-8.971,0,0.0261,0.423,0.313,0.0732,0.578,133.074,505773,4,1
424,83,0.588,0.856,9,-5.242,0,0.0316,0.000818,0.0739,0.238,0.635,96.966,175044,4,1
425,36,0.469,0.759,10,-5.119,1,0.0409,0.000357,0.154,0.145,0.332,130.045,210629,4,1
426,28,0.523,0.425,7,-10.298,0,0.0661,0.465,0.463,0.0856,0.447,79.507,232297,3,1
427,47,0.505,0.928,5,-5.457,0,0.0319,0.000193,0.134,0.205,0.513,138.023,170080,4,1
428,29,0.503,0.759,7,-8.7,1,0.0315,0.00755,2.15e-06,0.338,0.965,142.856,125765,4,1
429,34,0.626,0.486,4,-9.638,0,0.135,0.253,0.0207,0.344,0.472,124.484,400040,4,1
430,0,0.668,0.645,1,-5.986,0,0.0483,0.0131,1.65e-05,0.138,0.424,155.013,164118,4,1
431,76,0.761,0.781,5,-6.778,0,0.141,0.0681,0.108,0.0607,0.473,123.023,285375,4,1
432,47,0.184,0.644,4,-5.958,1,0.0328,0.468,0.000188,0.359,0.289,81.46,228708,4,1
433,49,0.343,0.732,0,-5.189,1,0.044,0.00533,0.00302,0.0685,0.392,180.162,180772,4,1
434,27,0.6,0.51,9,-8.318,1,0.0446,0.16,0.000314,0.424,0.512,120.4,190297,4,1
435,77,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,269373,4,1
436,62,0.732,0.408,11,-8.475,1,0.036,0.747,0.000229,0.069,0.663,87.015,299440,4,1
437,54,0.57,0.688,0,-7.48,1,0.032,0.308,1.96e-05,0.151,0.749,111.993,213716,4,1
438,75,0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009,219827,4,1
439,40,0.592,0.583,0,-7.397,1,0.111,0.189,0.00103,0.132,0.475,148.401,271054,4,1
440,53,0.395,0.727,7,-6.015,1,0.0375,0.282,7.12e-06,0.0683,0.872,179.097,139133,4,1
441,50,0.618,0.215,2,-12.8,1,0.04,0.759,0.00962,0.109,0.214,90.004,290466,4,1
442,53,0.439,0.971,11,-5.855,0,0.177,0.0148,1.34e-05,0.255,0.24,118.369,163880,4,1
443,22,0.559,0.46,7,-9.585,0,0.048,0.856,0.0214,0.119,0.435,127.489,216252,3,1
444,48,0.206,0.0999,8,-17.834,1,0.039,0.982,0.868,0.106,0.0576,74.726,250160,4,1
445,25,0.733,0.689,0,-9.255,1,0.0351,0.0425,0.843,0.0733,0.38,128.029,247379,4,1
446,56,0.39,0.694,7,-11.783,1,0.0399,0.00299,0.304,0.0757,0.795,115.197,235707,4,1
447,0,0.487,0.785,6,-5.857,1,0.0303,9.35e-05,0.0341,0.349,0.259,95.961,212883,4,1
448,80,0.593,0.749,5,-5.67,1,0.0475,0.0113,0.106,0.314,0.649,164.959,309053,4,1
449,34,0.775,0.863,9,-8.604,1,0.0384,0.102,0.644,0.168,0.915,95.01,338398,5,1
450,44,0.847,0.946,1,-6.954,0,0.0538,0.00101,0.86,0.0575,0.657,124.004,325464,4,1
451,37,0.633,0.551,0,-9.635,0,0.261,0.58,0.0,0.09,0.607,87.952,187030,4,1
452,46,0.439,0.882,5,-9.036,0,0.087,0.541,0.671,0.793,0.317,138.551,174160,4,1
453,42,0.427,0.666,0,-8.276,1,0.0318,0.0211,0.000557,0.203,0.526,164.96,214475,4,1
454,45,0.293,0.917,9,-6.104,1,0.074,1.28e-05,0.238,0.435,0.504,180.146,199077,4,1
455,48,0.7,0.74,5,-6.547,0,0.041,0.152,0.000633,0.213,0.584,101.994,257627,4,1
456,41,0.609,0.88,11,-4.391,0,0.0676,0.00061,0.0182,0.0814,0.645,120.006,203547,4,1
457,40,0.603,0.946,8,-3.369,0,0.228,0.000335,0.0604,0.0936,0.3,133.986,186520,4,1
458,61,0.513,0.953,2,-2.626,0,0.0539,0.0146,3.03e-05,0.112,0.466,104.021,261937,4,1
459,53,0.653,0.722,4,-7.3,1,0.0292,0.0571,0.0492,0.107,0.888,128.018,206240,4,1
460,55,0.5,0.451,7,-11.81,1,0.0529,0.674,6.93e-06,0.138,0.186,84.566,217373,4,1
461,58,0.623,0.622,2,-12.255,1,0.0412,0.00168,0.181,0.343,0.319,125.166,194507,4,1
462,17,0.561,0.209,1,-10.966,1,0.0347,0.893,9.15e-05,0.132,0.394,79.587,235000,4,1
463,39,0.637,0.717,2,-5.682,1,0.0343,0.0202,0.000103,0.0851,0.56,153.979,221299,4,1
464,34,0.482,0.368,2,-13.35,1,0.307,0.344,1.75e-05,0.0489,0.62,197.807,203907,4,1
465,50,0.306,0.54,5,-7.196,1,0.0414,0.625,0.00454,0.152,0.147,75.382,227707,4,1
466,61,0.712,0.71,11,-5.401,0,0.0267,0.0277,0.817,0.257,0.782,119.996,167733,4,1
467,53,0.494,0.696,1,-7.071,1,0.0316,0.15,0.0068,0.101,0.603,177.049,227132,4,1
468,66,0.613,0.962,6,-5.07,0,0.278,0.034,0.0,0.824,0.496,113.015,242267,4,1
469,23,0.616,0.784,10,-8.2,0,0.0366,6.57e-05,0.902,0.0717,0.368,121.999,352636,4,1
470,64,0.548,0.865,0,-5.325,1,0.0302,0.00171,0.000449,0.457,0.61,116.046,303013,4,1
471,54,0.559,0.674,7,-6.554,1,0.0552,0.00681,0.0,0.546,0.808,127.009,155498,4,1
472,57,0.593,0.804,7,-5.497,1,0.0319,0.105,2.22e-06,0.047,0.962,148.959,138360,4,1
473,63,0.401,0.13,5,-17.638,1,0.0312,0.989,0.305,0.101,0.213,93.091,210653,4,1
474,78,0.277,0.663,4,-8.821,0,0.0377,0.000409,0.00051,0.136,0.527,104.561,237027,4,1
475,58,0.385,0.949,8,-3.369,1,0.0459,0.00501,2.13e-06,0.113,0.517,166.137,226347,4,1
476,0,0.706,0.316,2,-13.249,1,0.0362,0.679,0.116,0.163,0.664,120.97,177101,4,1
477,13,0.364,0.805,1,-5.015,1,0.103,0.00468,0.000262,0.262,0.467,134.948,189672,4,1
478,36,0.275,0.418,6,-12.939,1,0.0514,0.863,0.951,0.132,0.102,136.518,211000,4,1
479,51,0.576,0.751,2,-5.256,1,0.0269,0.0125,0.000459,0.0501,0.38,103.009,194173,4,1
480,53,0.534,0.623,11,-7.144,1,0.0247,0.668,0.379,0.121,0.395,82.487,275013,4,1
481,49,0.594,0.273,0,-11.569,1,0.0327,0.741,0.000144,0.337,0.375,120.926,206960,4,1
482,59,0.14,0.641,0,-10.435,1,0.0422,0.000243,0.837,0.108,0.352,170.207,256573,4,1
483,65,0.699,0.67,1,-6.219,1,0.0347,0.0147,0.22,0.356,0.556,111.988,281407,4,1
484,69,0.443,0.956,2,-6.198,1,0.0511,5.24e-05,0.825,0.135,0.909,146.754,206867,4,1
485,58,0.679,0.804,6,-3.886,1,0.0439,0.0857,5.97e-06,0.19,0.64,80.981,167127,4,1
486,49,0.552,0.909,8,-4.87,1,0.0502,5.79e-05,0.0315,0.204,0.232,135.041,226689,4,1
487,39,0.323,0.672,4,-7.079,1,0.0386,0.269,0.217,0.198,0.0545,148.143,265836,4,1
488,64,0.264,0.8,0,-2.427,1,0.0537,0.0195,0.00744,0.406,0.465,155.558,279667,4,1
489,67,0.372,0.91,2,-5.559,1,0.0392,0.00101,0.0944,0.13,0.756,161.964,315333,4,1
490,75,0.619,0.45,7,-11.965,0,0.515,0.433,0.0,0.513,0.41,179.755,194000,4,1
491,37,0.518,0.729,2,-11.856,1,0.174,0.469,0.803,0.302,0.369,90.661,380027,4,1
492,45,0.472,0.63,5,-9.556,0,0.0369,0.00131,0.0012,0.161,0.511,151.913,167389,4,1
493,1,0.562,0.961,4,-7.338,1,0.0617,0.00486,0.796,0.149,0.96,125.036,450547,4,1
494,51,0.432,0.661,4,-5.959,0,0.0692,0.00717,0.0561,0.0871,0.466,184.119,206733,3,1
495,42,0.521,0.915,6,-7.839,1,0.0713,0.0132,0.028,0.112,0.8,128.743,228956,4,1
496,63,0.381,0.502,1,-5.505,0,0.0368,0.16,6.98e-05,0.0842,0.147,144.3,237800,4,1
497,65,0.441,0.684,9,-7.495,0,0.031,0.374,0.000848,0.108,0.971,199.001,141000,4,1
498,40,0.594,0.851,7,-3.47,1,0.0514,0.00881,8.26e-06,0.0749,0.898,83.522,180356,4,1
499,35,0.496,0.469,7,-6.619,1,0.0352,0.366,0.0,0.133,0.259,137.833,237680,4,1
500,32,0.616,0.902,2,-6.475,1,0.0482,0.000267,0.000718,0.106,0.745,126.791,280387,4,1
501,42,0.0906,0.0817,8,-24.389,1,0.0375,0.969,0.927,0.062,0.0757,165.349,233253,4,1
502,70,0.551,0.819,2,-4.489,1,0.0525,0.0103,0.0437,0.153,0.846,174.917,137760,4,1
